email_text,label
"Hola Miguel, el proyecto análisis de datos ha sido completado exitosamente Todos los entregables están listos.",ham
"Hola David, las calificaciones de historia están disponibles Están publicadas en el sistema de calificaciones Todos los entregables están listos.",ham
"Estimado Señor, su perfil de redes sociales ha sido atacada por virus Confirme su identidad ahora. Confirme en: http://bit.ly/verify-account",spam
"Estimado Isabel, su curso de marketing digital comenzará el 1 de abril Lunes y miércoles de 6:00 PM a 8:00 PM Los materiales del curso estarán disponibles en la plataforma virtual.",ham
¡PRODUCTO MILAGROSO! píldora para bajar de peso Efectos inmediatos ¡Solo quedan 10 unidades! ¡Compre ahora!,spam
"¡OPORTUNIDAD DE TRABAJO! asistente virtual con salario de $8,000 mensuales Trabajo desde casa ¡Envíe su CV ahora!",spam
"Estimado Laura, su cita está confirmada para mañana a las 3:00 PM Todos los documentos deben estar completos. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
"Estimado Miguel, su informe sobre evaluación de desempeño ha sido en proceso de finalización Se han incluido todas las recomendaciones solicitadas.",ham
¡NO PIERDA ESTA OPORTUNIDAD! Samsung Galaxy por solo $299 ¡Solo hasta medianoche! ¡Ordene inmediatamente!,spam
¡PRODUCTO MILAGROSO! píldora para bajar de peso Transformación total ¡Últimas piezas! ¡Compre ahora!,spam
"Estimado David, la reunión de padres para su hija Ana será el 15 de marzo a las 10:00 AM Discutiremos el progreso académico y las áreas de mejora.",ham
"Estimado Sofia, le notifico que hemos completado la revisión de su caso Estamos a su disposición para cualquier consulta.",ham
"Hola María, le escribo para hemos completado la revisión de su caso Esperamos que esta información sea útil.",ham
"Estimado Señor, hemos encontrado documentos que lo conectan con una familia adinerada que le ha dejado una herencia de $3,500,000 Los fondos expiran en 72 horas. Proporcione sus datos bancarios para la transferencia.",spam
¡INVERSIÓN GARANTIZADA! forex trading con 500% de retorno Riesgo mínimo garantizado ¡Únase a nosotros!,spam
"Hola Ana, su reserva para servicio técnico está confirmada Todos los documentos deben estar completos. Nuestro equipo estará disponible para asistirle.",ham
"Estimado Roberto, la reunión de padres para su hijo Carlos será el 15 de marzo a las 2:00 PM Discutiremos el progreso académico y las áreas de mejora.",ham
¡SOLUCIÓN DEFINITIVA! para cualquier problema Efectos comprobados ¡Última oportunidad! ¡Compre ahora!,spam
"Hola Miguel, confirmamos la reunión programada para mañana a las 10:00 AM en nuestras oficinas principales Discutiremos el progreso académico y las áreas de mejora.",ham
"Hola Patricia, las calificaciones de ciencias están disponibles Están publicadas en el sistema de calificaciones La fecha límite es el próximo viernes.",ham
¡OPORTUNIDAD DE INVERSIÓN! una oportunidad única con retornos asegurados Ganancias inmediatas ¡Invierta inmediatamente!,spam
"Hola Luis, su reserva para consulta médica está confirmada Todos los documentos deben estar completos. Nuestro equipo estará disponible para asistirle.",ham
"Estimado David, su curso de marketing digital comenzará el 15 de marzo Lunes y miércoles de 6:00 PM a 8:00 PM Los materiales del curso estarán disponibles en la plataforma virtual.",ham
"¡FELICIDADES! Ha ganado un automóvil nuevo valorado en $1,200 Para obtener su obsequio tiene hasta mañana para reclamar.",spam
"Estimado cliente, le informamos que su préstamo personal ha sido aprobada Todos los documentos deben estar completos.",ham
"Estimado Alejandro, su servicio de internet de alta velocidad ha sido actualizado a la última versión Ahora tiene acceso a más canales y contenido.",ham
"¡CRÉDITO INMEDIATO! $100,000 sin requisitos Sin verificación de crédito ¡Obtenga su préstamo!",spam
"Hola Pedro, las calificaciones de ciencias están disponibles Están publicadas en el sistema de calificaciones La fecha límite es el próximo viernes.",ham
"Estimado María, su cita está confirmada para el lunes a las 4:00 PM Se realizará en el auditorio principal a las 6:00 PM. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
"Estimado Isabel, sus resultados de radiografía de tórax están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Recibirá la confirmación oficial en los próximos días.",ham
"Estimado Jorge, su informe sobre ventas del primer trimestre ha sido completado y enviado Se han incluido todas las recomendaciones solicitadas.",ham
"Estimado Pedro, hemos recibido su consulta sobre el estado de su cuenta y confirmamos que ha sido completado exitosamente.",ham
"Hola Roberto, le enviamos este recordatorio sobre la renovación de su seguro El proceso debe completarse antes del fin de mes.",ham
¡NO PIERDA ESTA OPORTUNIDAD! AirPods Pro por solo $149 ¡Solo hasta medianoche! ¡Ordene inmediatamente!,spam
"Buenos días Elena, le comunico que el proceso de verificación ha finalizado Gracias por su paciencia y confianza.",ham
"Buenos días Mónica, tengo el gusto de informarle que hemos completado la revisión de su caso Esperamos que esta información sea útil.",ham
"Buenos días David, le escribo para el documento solicitado está listo Gracias por su paciencia y confianza.",ham
"Hola Isabel, confirmamos la reunión programada para mañana a las 10:00 AM en la sala de conferencias Discutiremos el progreso académico y las áreas de mejora.",ham
"Hola Mónica, le recordamos su próxima consulta de cardiología 10 de mayo Por favor llegue 30 minutos antes para completar la documentación.",ham
¡OPORTUNIDAD DE INVERSIÓN! una oportunidad única con ganancias garantizadas Ganancias inmediatas ¡Actúe ahora!,spam
¡ALERTA DE OFERTA! iPad Pro con 80% de descuento ¡Solo quedan 5 unidades! ¡No se lo pierda!,spam
"Estimado cliente, le informamos que su préstamo personal está en proceso de activación Se realizará en el auditorio principal a las 6:00 PM.",ham
"Estimado Miguel, su curso de programación avanzada comenzará el 10 de mayo Martes y jueves de 7:00 PM a 9:00 PM Los materiales del curso estarán disponibles en la plataforma virtual.",ham
"Estimado Ana, su curso de programación avanzada comenzará el 1 de abril Martes y jueves de 7:00 PM a 9:00 PM Los materiales del curso estarán disponibles en la plataforma virtual.",ham
"Buenos días Ana, le escribo para hemos completado la revisión de su caso Si tiene alguna pregunta, no dude en contactarnos.",ham
"Hola Patricia, le enviamos este recordatorio sobre su próxima revisión médica La cita está programada para el próximo martes.",ham
¡DINERO RÁPIDO! dinero urgente Decisión rápida Sin preguntas ¡Envíe su CV ahora!,spam
"Estimado Roberto, hemos recibido su compra de el libro solicitado y está siendo preparado para envío El envío estándar toma 5-7 días hábiles.",ham
"Estimado Amigo, su cuenta de email ha sido infiltrada por malware Confirme su identidad ahora. Verifique en: http://bit.ly/account-secure",spam
"Hola Carmen, su reserva para servicio técnico está confirmada Se realizará en el auditorio principal a las 6:00 PM. Para cualquier cambio, contáctenos al 555-0123.",ham
"¡FELICIDADES! Ha ganado una computadora portátil valorado en $5,000 Para obtener su obsequio tiene hasta mañana para reclamar.",spam
"Hola Miguel, su pedido #PED-2024-156 ha sido confirmado y será entregado en 3-5 días hábiles Recibirá un número de seguimiento por correo electrónico.",ham
¡INVERSIÓN GARANTIZADA! forex trading con 300% de retorno Sin pérdidas posibles ¡Invierta ahora!,spam
¡SOLUCIÓN DEFINITIVA! para cualquier problema Efectos comprobados ¡Solo por hoy! ¡Actúe inmediatamente!,spam
¡VIAJE INCREÍBLE! un viaje increíble por solo $299 ¡Oferta de último minuto! ¡No se lo pierda!,spam
¡VIAJE INCREÍBLE! una aventura única por solo $99 ¡Precios especiales! ¡Llame ahora!,spam
¡DINERO RÁPIDO! dinero urgente Respuesta inmediata Sin preguntas ¡Aplique inmediatamente!,spam
"Estimado Juan, la reunión de padres para el estudiante será el 22 de abril a las 2:00 PM Discutiremos el progreso académico y las áreas de mejora.",ham
"Estimado Sofia, me complace informarle que hemos completado la revisión de su caso Gracias por su paciencia y confianza.",ham
¡INCREÍBLE OFERTA! MacBook Air con 95% de descuento ¡No se lo pierda! ¡Compre ahora!,spam
"Estimado Laura, hemos recibido su compra de los artículos de oficina y hemos procesado su pago exitosamente El envío estándar toma 5-7 días hábiles.",ham
"¡CRÉDITO INMEDIATO! $100,000 sin requisitos Sin verificación de crédito ¡Aplique aquí!",spam
¡OFERTA DE VIAJE! una escapada de fin de semana con precio especial ¡Expira en 2 horas! ¡Llame al 555-0123!,spam
¡INCREÍBLE OFERTA! PlayStation 5 con 70% de descuento ¡Oferta limitada! ¡Ordene ya!,spam
"¡TRABAJO DESDE CASA! encuestas en línea ganando $5,000 mensuales Fácil de aprender ¡Trabaje desde ya!",spam
¡DINERO FÁCIL! un fondo de inversión privado con retornos del 500% Ganancias garantizadas ¡No pierda esta oportunidad!,spam
"Estimado Pedro, hemos recibido su compra de los artículos de oficina y está siendo preparado para envío El envío estándar toma 5-7 días hábiles.",ham
"Hola Fernando, hemos actualizado su perfil de usuario con funciones de seguridad mejoradas Puede personalizar su cuenta según sus necesidades.",ham
"Estimado Mónica, su servicio de televisión por cable ha sido mejorado con nuevas funciones Incluye mayor velocidad de descarga y mejor cobertura.",ham
"Estimado cliente, le informamos que su inversión está en proceso de activación Todos los documentos deben estar completos.",ham
"Hola Miguel, hemos actualizado su configuración de seguridad con configuraciones optimizadas Estas mejoras harán su experiencia más fluida y segura.",ham
"Hola Roberto, le recordamos su próxima consulta de cardiología 10 de mayo Por favor llegue 30 minutos antes para completar la documentación.",ham
¡DINERO RÁPIDO! dinero urgente Decisión rápida Sin interrogatorios ¡Envíe su CV ahora!,spam
¡INVERSIÓN GARANTIZADA! bienes raíces con 200% de retorno Inversión segura ¡Invierta ahora!,spam
"¡FELICIDADES! Ha ganado un automóvil nuevo valorado en $1,200 Para obtener su obsequio tiene hasta mañana para reclamar.",spam
¡OFERTA DE VIAJE! una escapada de fin de semana con 80% de descuento ¡Oferta limitada! ¡WhatsApp: +1-555-0123!,spam
"Estimado Luis, sus resultados de análisis de sangre están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Le notificaremos cuando esté lista.",ham
"Estimado cliente, su cuenta de Netflix ha sido suspendida por actividad sospechosa Debe verificar su identidad inmediatamente. Haga clic aquí: http://bit.ly/verify-now",spam
"Hola Sofia, su reserva para consulta médica está confirmada Se realizará en el auditorio principal a las 6:00 PM. Nuestro equipo estará disponible para asistirle.",ham
"Hola Fernando, espero que estés bien. le comunico que su perfil ha sido actualizado con éxito Gracias por su paciencia y confianza.",ham
"Hola Fernando, confirmamos la reunión programada para el próximo martes a las 2:00 PM en nuestras oficinas principales Discutiremos el progreso académico y las áreas de mejora.",ham
"Estimado Sofia, su suscripción a membresía anual ha sido extendida por 12 meses más Los nuevos términos y condiciones están disponibles en nuestro sitio web.",ham
"Hola Cliente, un familiar desconocido ha fallecido con una fortuna de $4,200,000 Necesitamos completar el proceso legal Contáctenos inmediatamente.",spam
"Hola Carmen, su pedido #PED-2024-156 ha sido confirmado y está siendo preparado para envío Puede rastrear su pedido en nuestro sitio web.",ham
"Hola Cliente, su tío falleció recientemente con una fortuna de $4,200,000 Requiere su autorización Contáctenos inmediatamente.",spam
"Hola Mónica, el proyecto desarrollo del sitio web requiere su revisión La fecha límite es el próximo viernes.",ham
"Estimado Patricia, hemos recibido su compra de el software especializado y hemos procesado su pago exitosamente El envío estándar toma 5-7 días hábiles.",ham
"Estimado Carmen, le escribo para su solicitud ha sido procesada exitosamente Gracias por su paciencia y confianza.",ham
¡SOLUCIÓN DEFINITIVA! la solución definitiva Beneficios asegurados ¡Última oportunidad! ¡Actúe inmediatamente!,spam
"Hola Luis, su cita médica con Dr. García está programada para 15 de marzo a las 2:00 PM Traiga sus estudios médicos previos.",ham
"Buenos días Ana, le escribo para su solicitud ha sido procesada exitosamente Esperamos que esta información sea útil.",ham
"Estimado Miguel, su cita está confirmada para el lunes a las 4:00 PM Todos los documentos deben estar completos. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
¡PRÉSTAMO GARANTIZADO! crédito hipotecario Sin complicaciones Sin documentos requeridos ¡Obtenga su dinero hoy!,spam
¡PRÉSTAMO GARANTIZADO! crédito hipotecario Aprobación garantizada Proceso rápido ¡Reciba su préstamo mañana!,spam
"Hola Pedro, le enviamos este recordatorio sobre su próxima revisión médica El proceso debe completarse antes del fin de mes.",ham
"Hola Carlos, le recordamos su próxima consulta de cardiología 22 de abril Por favor llegue 30 minutos antes para completar la documentación.",ham
¡DESCUBRIMIENTO INCREÍBLE! una tecnología innovadora Revolucionará su mundo ¡Precio especial solo por hoy! ¡No se lo pierda!,spam
¡OFERTA RELÁMPAGO! PlayStation 5 gratis por ser cliente VIP ¡Responda este email! WhatsApp: +1-555-0123,spam
"Hola Roberto, su pedido #ORD-2024-001 ha sido confirmado y está siendo preparado para envío Puede rastrear su pedido en nuestro sitio web.",ham
"Hola Carmen, le enviamos este recordatorio sobre la renovación de su seguro La cita está programada para el próximo martes.",ham
"Hola Isabel, le recordamos su próxima consulta de cardiología 22 de abril Por favor llegue 30 minutos antes para completar la documentación.",ham
"¡FELICIDADES! Ha ganado un automóvil nuevo valorado en $1,200 Para obtener su obsequio tiene hasta mañana para reclamar.",spam
¡INCREÍBLE OFERTA! AirPods Pro con 90% de descuento ¡Oferta limitada! ¡Visite nuestro sitio!,spam
¡VACACIONES GRATIS! a Europa todo incluido ¡Últimas horas! ¡Reserve ahora!,spam
"Hola David, el proyecto análisis de datos está en la fase final Todos los entregables están listos.",ham
¡INVERSIÓN GARANTIZADA! bienes raíces con 1000% de retorno Inversión segura ¡Únase a nosotros!,spam
"Estimado Patricia, su curso de gestión de proyectos comenzará el 1 de abril Martes y jueves de 7:00 PM a 9:00 PM Los materiales del curso estarán disponibles en la plataforma virtual.",ham
"¡CONGRATULACIONES! Ha sido seleccionado para recibir un premio increíble Para reclamar, envíe su información bancaria. ¡Actúe ahora!",spam
"Hola María, espero que estés bien. le comunico que su perfil ha sido actualizado con éxito Esperamos que esta información sea útil.",ham
¡OPORTUNIDAD DE INVERSIÓN! un negocio rentable con ganancias garantizadas Dinero rápido y fácil ¡Invierta inmediatamente!,spam
¡DESCUBRIMIENTO INCREÍBLE! un descubrimiento científico Revolucionará su mundo ¡Oferta especial por tiempo limitado! ¡No se lo pierda!,spam
"Estimado Lucía, sus resultados de electrocardiograma están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Recibirá la confirmación oficial en los próximos días.",ham
"Estimado Jorge, no olvide que la entrega del proyecto es el viernes 22 de abril Se realizará en el auditorio principal a las 6:00 PM.",ham
"¡FELICIDADES! Ha ganado una computadora portátil valorado en $1,200 Para recibir su regalo tiene hasta mañana para reclamar.",spam
¡ALERTA DE OFERTA! Samsung Galaxy con 80% de descuento ¡Últimas piezas! ¡Compre inmediatamente!,spam
"Estimado Pedro, su solicitud de cambio de horario ha sido aprobada Recibirá la confirmación oficial en los próximos días.",ham
¡DINERO FÁCIL! un negocio online con beneficios del 2000% Ganancias garantizadas ¡Invierta hoy mismo!,spam
"Estimado Mónica, le escribo para el proceso de verificación ha finalizado Gracias por su paciencia y confianza.",ham
¡VACACIONES GRATIS! al Caribe con vuelos y hotel ¡Solo hasta medianoche! ¡No espere más!,spam
¡PRÉSTAMO GARANTIZADO! crédito hipotecario Sin complicaciones Proceso rápido ¡Obtenga su dinero hoy!,spam
"Hola Pedro, su reserva para servicio técnico está confirmada Todos los documentos deben estar completos. Nuestro equipo estará disponible para asistirle.",ham
"Estimado David, su servicio de telefonía móvil ha sido actualizado a la última versión Ahora tiene acceso a más canales y contenido.",ham
"Estimado Mónica, hemos recibido su compra de el libro solicitado y está siendo preparado para envío El envío estándar toma 5-7 días hábiles.",ham
"Hola Mónica, le enviamos este recordatorio sobre la renovación de su seguro El proceso debe completarse antes del fin de mes.",ham
¡INCREÍBLE OFERTA! MacBook Air con 85% de descuento ¡Oferta limitada! ¡Compre ahora!,spam
"Hola Laura, confirmamos la reunión programada para mañana a las 10:00 AM en el auditorio Discutiremos el progreso académico y las áreas de mejora.",ham
"Hola Miguel, su cuenta bancaria número 1234-5678-9012-3456 aprobada Recibirá la confirmación oficial en los próximos días.",ham
¡PRODUCTO MILAGROSO! suplemento milagroso Transformación total ¡Stock limitado! ¡Ordene inmediatamente!,spam
"Hola Cliente, un familiar desconocido ha fallecido con una fortuna de $4,200,000 Necesitamos completar el proceso legal Contáctenos inmediatamente.",spam
"Hola Carmen, le recordamos su próxima consulta de cardiología 22 de abril Por favor llegue 30 minutos antes para completar la documentación.",ham
"Hola Miguel, el proyecto implementación del nuevo sistema ha sido completado exitosamente La fecha límite es el próximo viernes.",ham
"Hola Fernando, espero que estés bien. le comunico que su perfil ha sido actualizado con éxito Gracias por su paciencia y confianza.",ham
"Estimado David, me dirijo a usted para su perfil ha sido actualizado con éxito Estamos a su disposición para cualquier consulta.",ham
"Estimado Juan, su cita está confirmada para mañana a las 3:00 PM Todos los documentos deben estar completos. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
"Estimado Fernando, le notifico que el proceso de verificación ha finalizado Estamos a su disposición para cualquier consulta.",ham
"Hola Sofia, espero que estés bien. tengo el gusto de informarle que el proceso de verificación ha finalizado Esperamos que esta información sea útil.",ham
"¡OPORTUNIDAD DE TRABAJO! gerente de ventas con salario de $8,000 mensuales Sin experiencia necesaria ¡Envíe su CV ahora!",spam
"Hola Señora, su primo lejano ha muerto heredándole $2,800,000 Debemos transferir los fondos Contáctenos inmediatamente.",spam
"¡OPORTUNIDAD DE TRABAJO! representante de servicio al cliente con salario de $5,000 mensuales Trabajo desde casa ¡Comience mañana!",spam
"Estimado Luis, su cita está confirmada para el lunes a las 4:00 PM Se realizará en el auditorio principal a las 6:00 PM. Si necesita reprogramar, contáctenos con al menos 24 horas de anticipación.",ham
"Buenos días Elena, le comunico que hemos completado la revisión de su caso Esperamos que esta información sea útil.",ham
"Estimado Patricia, su solicitud de permiso especial ha sido pendiente de documentación Le notificaremos cuando esté lista.",ham
"Hola Fernando, su cita médica con Dr. Rodríguez está programada para 22 de abril a las 2:00 PM Por favor ayune 8 horas antes de la cita.",ham
¡OFERTA RELÁMPAGO! iPhone 15 Pro gratis por ser cliente VIP ¡Responda este email! Teléfono: 555-0123,spam
"Hola Alejandro, las calificaciones de ciencias están disponibles Están publicadas en el sistema de calificaciones Todos los entregables están listos.",ham
¡OFERTA DE VIAJE! un viaje de 7 días con precio especial ¡Expira en 2 horas! ¡WhatsApp: +1-555-0123!,spam
"Hola Isabel, su pedido #PED-2024-156 ha sido confirmado y será entregado en 3-5 días hábiles Puede rastrear su pedido en nuestro sitio web.",ham
"Hola Elena, su reserva para servicio técnico está confirmada Se realizará en el auditorio principal a las 6:00 PM. Para cualquier cambio, contáctenos al 555-0123.",ham
"Hola Mónica, hemos actualizado su preferencias de notificación con funciones de seguridad mejoradas Puede personalizar su cuenta según sus necesidades.",ham
"Hola Miguel, confirmamos la reunión programada para mañana a las 10:00 AM en el auditorio Discutiremos el progreso académico y las áreas de mejora.",ham
¡OPORTUNIDAD DE INVERSIÓN! un nuevo fondo de inversión con beneficios seguros Fortuna en poco tiempo ¡No espere más!,spam
"Estimado Fernando, su suscripción a servicio premium ha sido extendida por 12 meses más Los nuevos términos y condiciones están disponibles en nuestro sitio web.",ham
"Hola Juan, le enviamos este recordatorio sobre la renovación de su seguro El proceso debe completarse antes del fin de mes.",ham
"Estimado Carmen, hemos recibido su compra de el software especializado y está siendo preparado para envío El envío estándar toma 5-7 días hábiles.",ham
"Estimado Roberto, su curso de programación avanzada comenzará el 1 de abril Lunes y miércoles de 6:00 PM a 8:00 PM Los materiales del curso estarán disponibles en la plataforma virtual.",ham
"Hola Isabel, la reunión de revisión de proyecto se realizará el 15 de marzo a las 2:00 PM Traiga sus estudios médicos previos.",ham
"Estimado Fernando, su suscripción a plan de datos ha sido extendida por 12 meses más Su próxima facturación será el próximo mes.",ham
"Hola Roberto, la reunión de revisión de proyecto se realizará el 15 de marzo a las 10:00 AM Por favor ayune 8 horas antes de la cita.",ham
"Estimado Sofia, su informe sobre análisis de mercado ha sido revisado y aprobado Excelente trabajo, el informe está muy completo.",ham
"Estimado cliente, le informamos que su inversión está en proceso de activación Se realizará en el auditorio principal a las 6:00 PM.",ham
"Hola Usuario, detectamos un intento de acceso no autorizado en su tarjeta de crédito Confirme sus datos personales. Verifique aquí: http://bit.ly/secure-verify",spam
"Hola Laura, espero que estés bien. me complace informarle que el documento solicitado está listo Si tiene alguna pregunta, no dude en contactarnos.",ham
"¡EMPLEO URGENTE! empleo online ganando $15,000 por mes Proceso simple de aplicación Email: trabajo@empresa.com",spam
"Estimado Fernando, no olvide que la reunión de padres es mañana 22 de abril Se realizará en el auditorio principal a las 6:00 PM.",ham
"¡CRÉDITO INMEDIATO! $50,000 sin requisitos Sin historial crediticio requerido ¡Solicite ahora!",spam
"Estimado Miguel, la reunión de padres para el estudiante será el 22 de abril a las 9:00 AM Discutiremos el progreso académico y las áreas de mejora.",ham
"¡FELICIDADES! Ha ganado un automóvil nuevo valorado en $25,000 Para obtener su obsequio debe responder en las próximas 24 horas.",spam
¡SOLUCIÓN DEFINITIVA! que resuelve todo Resultados garantizados ¡Oferta única! ¡Compre ahora!,spam
"Estimado Ana, hemos recibido su compra de el libro solicitado y está siendo preparado para envío El envío estándar toma 5-7 días hábiles.",ham
¡INCREÍBLE OFERTA! AirPods Pro con 70% de descuento ¡Últimas unidades! ¡Ordene ya!,spam
"¡EXCELENTES NOTICIAS! Usted es el ganador de un premio especial que incluye $2,000 en efectivo Complete el formulario adjunto.",spam
"Hola Roberto, la reunión de planificación estratégica se realizará el 22 de abril a las 10:00 AM Por favor ayune 8 horas antes de la cita.",ham
"Estimado Sofia, no olvide que la reunión de padres es mañana 10 de mayo Todos los documentos deben estar completos.",ham
¡PRODUCTO MILAGROSO! suplemento milagroso Transformación total ¡Stock limitado! ¡Compre ahora!,spam
¡DINERO FÁCIL! un fondo de inversión privado con beneficios del 2000% Inversión 100% segura ¡Invierta hoy mismo!,spam
"Estimado Mónica, su informe sobre ventas del primer trimestre ha sido en proceso de finalización Se han incluido todas las recomendaciones solicitadas.",ham
"Hola Estimado, su primo lejano ha muerto dejándole $1,500,000 Requiere su autorización Responda urgentemente para reclamar su herencia.",spam
¡DESCUBRIMIENTO INCREÍBLE! una tecnología innovadora Cambiará su vida para siempre ¡Precio especial solo por hoy! ¡No se lo pierda!,spam
¡INVERSIÓN GARANTIZADA! criptomonedas con 500% de retorno Sin pérdidas posibles ¡Invierta ahora!,spam
"Estimado cliente, su cuenta bancaria ha sido suspendida por actividad sospechosa Debe verificar su identidad inmediatamente. Haga clic aquí: http://bit.ly/verify-now",spam
"Estimado Cliente, su cuenta de streaming ha sido infiltrada por malware Confirme su identidad ahora. Verifique en: http://bit.ly/account-secure",spam
"Hola Alejandro, confirmamos la reunión programada para el viernes a las 9:00 AM en el auditorio Discutiremos el progreso académico y las áreas de mejora.",ham
"Hola Pedro, la reunión de revisión de proyecto se realizará el 22 de abril a las 10:00 AM Por favor ayune 8 horas antes de la cita.",ham
"Estimado Estimado, su cuenta de streaming ha sido comprometida por hackers Verifique su cuenta inmediatamente. Confirme en: http://bit.ly/verify-account",spam
"Estimado Cliente, su perfil de redes sociales ha sido infiltrada por malware Confirme su identidad ahora. Verifique en: http://bit.ly/account-secure",spam
"Hola Mónica, tengo el gusto de informarle que su solicitud ha sido procesada exitosamente Gracias por su paciencia y confianza.",ham
"¡EMPLEO URGENTE! trabajo remoto con salario de $10,000 mensuales Solo envíe su información Email: trabajo@empresa.com",spam
"Estimado Alejandro, su solicitud de permiso especial ha sido pendiente de documentación Recibirá la confirmación oficial en los próximos días.",ham
"Estimado Ana, sus resultados de análisis de sangre están listos Puede recogerlos en nuestro laboratorio de lunes a viernes de 8:00 AM a 6:00 PM. Le notificaremos cuando esté lista.",ham
¡DESCUBRIMIENTO INCREÍBLE! un dispositivo revolucionario Revolucionará su mundo ¡Oferta especial por tiempo limitado! ¡No se lo pierda!,spam
¡INVERSIÓN GARANTIZADA! criptomonedas con 200% de retorno Riesgo mínimo garantizado ¡Comience hoy!,spam
"Hola Juan, le recordamos que tiene una cita médica mañana La fecha límite es el próximo viernes. Puede realizar el pago en línea o en nuestras oficinas.",ham
"Estimado cliente, le informamos que su préstamo personal está siendo procesada Se realizará en el auditorio principal a las 6:00 PM.",ham
"Estimado cliente, su cuenta de PayPal ha sido suspendida por actividad sospechosa Confirme sus datos urgentemente. Haga clic aquí: http://bit.ly/verify-now",spam
"¡FELICIDADES! Ha ganado una computadora portátil valorado en $5,000 Para obtener su obsequio tiene hasta mañana para reclamar.",spam
"Estimado Ana, su suscripción a membresía anual ha sido actualizada con nuevos beneficios Su próxima facturación será el próximo mes.",ham
"Hola Elena, su cita médica con Dra. Martínez está programada para 15 de marzo a las 2:00 PM Traiga sus estudios médicos previos.",ham
"¡CONGRATULACIONES! Ha sido seleccionado para recibir un premio increíble Para recibir, proporcione sus datos personales. ¡Actúe ahora!",spam
"¡TRABAJO DESDE CASA! encuestas en línea ganando $5,000 mensuales Fácil de aprender ¡Empiece inmediatamente!",spam
"Estimado cliente, su cuenta de Netflix ha sido bloqueada por seguridad Confirme sus datos urgentemente. Haga clic aquí: http://bit.ly/verify-now",spam
¡OFERTA DE VIAJE! un viaje de 7 días con 90% de descuento ¡Expira en 2 horas! ¡WhatsApp: +1-555-0123!,spam
"Hola Lucía, le recordamos que tiene una cita médica mañana La fecha límite es el próximo viernes. Por favor confirme su asistencia.",ham
¡ALERTA DE OFERTA! AirPods Pro con 90% de descuento ¡Stock limitado! ¡Compre inmediatamente!,spam
"¡TRABAJO DESDE CASA! digitación de datos ganando $3,000 semanales Entrenamiento incluido ¡Empiece inmediatamente!",spam
"¡FELICIDADES! Ha ganado una computadora portátil valorado en $25,000 Para recibir su regalo tiene hasta mañana para reclamar.",spam
"¡TRABAJO DESDE CASA! encuestas en línea ganando $8,000 por proyecto Sin experiencia requerida ¡Comience hoy mismo!",spam
¡VACACIONES GRATIS! a Europa con comidas incluidas ¡Solo hasta medianoche! ¡Reserve inmediatamente!,spam
¡VACACIONES GRATIS! al Caribe todo incluido ¡Últimas horas! ¡Reserve ahora!,spam
¡ALERTA DE OFERTA! iPad Pro con 85% de descuento ¡Últimas piezas! ¡Ordene ya!,spam
"Estimado Pedro, la reunión de padres para el estudiante será el 10 de mayo a las 2:00 PM Discutiremos el progreso académico y las áreas de mejora.",ham
"Estimado Carmen, hemos recibido su compra de el software especializado y hemos procesado su pago exitosamente El envío estándar toma 5-7 días hábiles.",ham
"Estimado Señora, hemos encontrado documentos que lo conectan con una familia adinerada con una fortuna de $2,100,000 Los fondos expiran en 72 horas. Envíe su información personal.",spam
¡OFERTA DE VIAJE! una escapada de fin de semana con 80% de descuento ¡Solo por hoy! ¡Llame al 555-0123!,spam
"¡TRABAJO DESDE CASA! encuestas en línea ganando $8,000 por proyecto Fácil de aprender ¡Trabaje desde ya!",spam
¡DESCUBRIMIENTO INCREÍBLE! un descubrimiento científico Cambiará su vida para siempre ¡Precio especial solo por hoy! ¡Compre ahora mismo!,spam
"Estimado Laura, su servicio de televisión por cable ha sido optimizado para mejor rendimiento Incluye mayor velocidad de descarga y mejor cobertura.",ham
"Estimado cliente, su cuenta bancaria ha sido comprometida Confirme sus datos urgentemente. Haga clic aquí: http://bit.ly/verify-now",spam
¡PRÉSTAMO GARANTIZADO! crédito hipotecario Aprobación garantizada Sin documentos requeridos ¡Reciba su préstamo mañana!,spam
"Estimado Laura, le comunico que hemos completado la revisión de su caso Gracias por su paciencia y confianza.",ham
¡NO PIERDA ESTA OPORTUNIDAD! iPhone 15 Pro por solo $149 ¡Oferta por tiempo limitado! ¡Compre ahora!,spam
"Hola David, su cuenta bancaria número 1234-5678-9012-3456 en revisión Recibirá la confirmación oficial en los próximos días.",ham
¡INVERSIÓN GARANTIZADA! criptomonedas con 500% de retorno Riesgo mínimo garantizado ¡Únase a nosotros!,spam
"¡EMPLEO URGENTE! trabajo desde casa ganando $15,000 por mes Proceso simple de aplicación WhatsApp: +1-555-0123",spam
¡DINERO FÁCIL! un fondo de inversión privado con retornos del 500% Sin riesgo de pérdida ¡Invierta hoy mismo!,spam
